Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,female,0.6116748089690592,0,0,17465,0.0011939097146308646,D17,S
3,female,0.3861956657898033,0,0,349244,0.0007538037374988645,,S
3,male,0.3736690467242891,0,0,2685,0.0007293534054359757,,C
3,female,0.3736690467242891,1,1,345773,0.0007293534054359757,,S
2,male,0.42377552298634596,0,0,250647,0.0008271547336875313,,S
2,female,0.3861956657898033,1,1,C.A. 31921,0.0007538037374988645,,S
1,male,0.13566328447951898,1,2,113760,0.0002647970962410867,B96 B98,S
3,male,0.003131654766378554,0,1,2625,6.112583015722223e-06,,C
3,male,0.33608918952774647,0,0,347089,0.000656002409247309,,S
3,male,0.3861956657898033,0,0,347063,0.0007538037374988645,,S
1,male,0.4864086183139171,0,0,112050,0.0009494063940019758,A36,S
3,female,0.22334961793811847,0,0,347087,0.00043594942068130894,,S
2,male,0.4864086183139171,0,0,248723,0.0009494063940019758,,S
1,female,0.41124890392083174,1,0,113806,0.0008027044016246424,E8,S
3,male,0.32356257046223225,0,0,3474,0.0006315520771844202,,S
3,male,0.4864086183139171,0,0,A/4 48871,0.0009494063940019758,,S
2,male,0.4363021420518602,0,0,28206,0.0008516050657504202,,S
3,female,0.0730301891519479,4,2,347082,0.00014254543592664228,,S
3,male,0.3799323562570462,0,0,364499,0.0007415785714674202,,S
1,male,0.37218010356136805,0,0,112058,0.0007264471819317893,B102,S
3,female,0.2859827132656896,0,0,STON/O2. 3101290,0.0005582010809957534,,S
2,male,0.3861956657898033,1,1,S.C./PARIS 2079,0.0007538037374988645,,C
3,male,0.5365150945759739,0,0,C 7075,0.0010472077222535314,,S
3,male,0.12313666541400477,3,2,347088,0.00024034676417819786,,S
1,female,0.6492546661656019,1,1,12749,0.0012672607108195314,B69,S
3,male,0.33608918952774647,0,0,315098,0.000656002409247309,,S
1,male,0.47388199924840285,0,0,19972,0.0009249560619390869,,S
3,female,0.33608918952774647,0,1,392096,0.000656002409247309,E121,S
3,male,0.02292371288989102,4,1,3101295,4.4744107675086685e-05,,S
3,male,0.37218010356136805,0,0,368323,0.0007264471819317893,,Q
3,male,0.37218010356136805,0,0,1601,0.0007264471819317893,,S
2,male,0.0103970938243768,0,2,S.C./PARIS 2079,2.0293775612197783e-05,,C
3,male,0.37218010356136805,0,0,367228,0.0007264471819317893,,Q
1,female,0.7745208568207441,0,0,113572,0.0015117640314484206,B28,
3,female,0.18576976074157586,1,0,2659,0.0003625984244926423,,C
2,male,0.008267568583239383,1,1,29106,1.613721916150667e-05,,S
3,male,0.37218010356136805,0,0,2671,0.0007264471819317893,,C
3,male,0.2859827132656896,0,0,347468,0.0005582010809957534,,S
3,male,0.22334961793811847,0,0,2223,0.00043594942068130894,,S
1,female,0.4864086183139171,1,1,PC 17756,0.0009494063940019758,E49,C
3,male,0.26092947513466114,0,0,315097,0.0005093004168699757,,S
3,male,0.37218010356136805,0,0,392092,0.0007264471819317893,,S
3,male,0.3987222848553175,0,0,1601,0.0007782540695617535,,S
1,male,0.37218010356136805,0,0,11774,0.0007264471819317893,C47,C
3,male,0.24840285606914692,0,0,SOTON/O2 3101287,0.00048485008480708675,,S
2,male,0.19829637980709008,0,0,S.O./P.P. 3,0.00038704875655553125,,S
1,female,0.3736690467242891,0,0,113798,0.0007293534054359757,,C
3,male,0.4300388325191031,0,0,2683,0.0008393798997189758,,C
3,male,0.21082299887260428,0,0,315090,0.00041149908861842007,,S
3,male,0.5239884755104597,0,0,C.A. 5547,0.0010227573901906424,,S
3,male,0.37218010356136805,8,2,CA. 2343,0.0007264471819317893,,S
3,male,0.4363021420518602,0,0,349213,0.0008516050657504202,,C
2,male,0.3486158085932607,0,1,248727,0.000680452741310198,,S
1,female,0.37218010356136805,1,0,17453,0.0007264471819317893,C92,C
3,male,0.04797695102091946,4,2,347082,9.364477180086447e-05,,S
3,male,0.9248402856069147,0,0,347060,0.001805168016203087,,S
3,female,0.11061004634849055,1,1,2678,0.00021589643211530896,,C
1,female,0.19829637980709008,0,1,PC 17592,0.00038704875655553125,D28,S
2,female,0.5490417136414881,1,0,244252,0.0010716580543164201,,S
3,female,0.22334961793811847,0,1,392091,0.00043594942068130894,,S
1,female,0.5615683327070023,1,1,36928,0.0010961083863793091,,S
1,male,0.6367280471000877,0,0,113055,0.0012428103787566426,E17,S
3,female,0.2985093323312038,0,3,2666,0.0005826514130586424,,C
3,male,0.37218010356136805,0,0,2629,0.0007264471819317893,,C
3,male,0.5114618564449455,2,0,350026,0.0009983070581277534,,S
2,male,0.26092947513466114,1,0,28134,0.0005093004168699757,,S
1,female,0.599148189903545,0,0,17466,0.0011694593825679759,D17,S
3,female,0.37218010356136805,8,2,CA. 2343,0.0007264471819317893,,S
2,male,0.2985093323312038,0,0,233866,0.0005826514130586424,,S
2,female,0.5239884755104597,0,0,236852,0.0010227573901906424,,S
2,female,0.33608918952774647,1,0,SC/PARIS 2149,0.000656002409247309,,C
1,male,0.3861956657898033,0,0,PC 17590,0.0007538037374988645,A24,S
3,male,0.37218010356136805,0,0,345777,0.0007264471819317893,,S
3,male,0.04797695102091946,1,1,347742,9.364477180086447e-05,,S
3,male,0.32356257046223225,0,0,349248,0.0006315520771844202,,S
1,female,0.5866215708380308,1,1,11751,0.0011450090505050869,D35,S
1,male,0.41124890392083174,0,0,695,0.0008027044016246424,B51 B53 B55,S
3,male,0.5866215708380308,0,0,345765,0.0011450090505050869,,S
2,female,0.3486158085932607,1,0,P/PP 3381,0.000680452741310198,,C
3,female,0.18576976074157586,0,0,2667,0.0003625984244926423,,C
3,male,0.24840285606914692,0,0,7534,0.00048485008480708675,,S
3,male,0.2358762370036327,0,0,349212,0.0004603997527441978,,S
3,male,0.37218010356136805,0,0,349217,0.0007264471819317893,,S
1,female,0.6993611424276588,0,1,11767,0.001365062039071087,C50,C
2,female,0.311035951396718,0,1,230433,0.0006071017451215313,,S
3,male,0.41124890392083174,0,0,349257,0.0008027044016246424,,S
3,female,0.27345609420017536,0,0,7552,0.0005337507489328646,,S
2,male,0.3486158085932607,0,0,C.A./SOTON 34068,0.000680452741310198,,S
3,male,0.311035951396718,0,0,SOTON/OQ 392076,0.0006071017451215313,,S
3,female,0.4864086183139171,0,5,382652,0.0009494063940019758,,Q
2,male,0.33608918952774647,0,0,211536,0.000656002409247309,,S
1,female,0.2358762370036327,0,0,112053,0.0004603997527441978,B42,S
3,female,0.37218010356136805,1,2,W./C. 6607,0.0007264471819317893,,S
1,male,0.32356257046223225,0,0,111369,0.0006315520771844202,C148,C
3,male,0.3987222848553175,0,0,370376,0.0007782540695617535,,Q
3,male,0.4300388325191031,0,0,330911,0.0008393798997189758,,Q
3,female,0.5866215708380308,1,0,363272,0.0011450090505050869,,S
2,male,0.7745208568207441,0,0,240276,0.0015117640314484206,,Q
3,male,0.33608918952774647,0,0,315154,0.000656002409247309,,S
3,female,0.27345609420017536,1,1,3101298,0.0005337507489328646,,S
3,male,0.17324314167606164,0,0,7538,0.00033814809242975344,,S
3,female,0.3736690467242891,0,0,330972,0.0007293534054359757,,Q
2,male,0.32356257046223225,1,1,248738,0.0006315520771844202,,S
3,female,0.22334961793811847,0,0,2657,0.00043594942068130894,,C
3,male,0.26092947513466114,2,0,A/4 48871,0.0005093004168699757,,S
3,male,0.37218010356136805,0,0,349220,0.0007264471819317893,,S
1,male,0.5740949517725166,0,0,694,0.0011205587184421981,,S
1,female,0.2859827132656896,1,0,21228,0.0005582010809957534,B45,S
2,male,0.7870474758862583,1,0,24065,0.0015362143635113093,,S
1,female,0.5866215708380308,1,0,W.E.P. 5734,0.0011450090505050869,E31,S
2,female,0.2985093323312038,1,0,SC/PARIS 2167,0.0005826514130586424,,C
2,male,0.4363021420518602,0,0,233734,0.0008516050657504202,,Q
3,male,0.26092947513466114,0,0,2692,0.0005093004168699757,,C
3,female,0.33608918952774647,1,0,STON/O2. 3101270,0.000656002409247309,,S
3,female,0.5615683327070023,0,0,2696,0.0010961083863793091,,C
1,male,0.6868345233621446,1,0,PC 17603,0.001340611707008198,,C
3,male,0.11061004634849055,0,1,C 17368,0.00021589643211530896,,S
1,female,0.37218010356136805,0,0,PC 17598,0.0007264471819317893,,S
1,male,0.26092947513466114,0,1,PC 17597,0.0005093004168699757,,C
1,female,0.599148189903545,1,3,PC 17608,0.0011694593825679759,B57 B59 B63 B66,C
3,male,0.6242014280345735,1,0,A/5. 3337,0.0012183600466937536,,S
1,female,0.27345609420017536,0,1,113509,0.0005337507489328646,B36,C
3,male,0.27971940373293247,0,0,2698,0.000545975914964309,,C
1,male,0.5114618564449455,0,0,113054,0.0009983070581277534,A21,S
3,male,0.37218010356136805,2,0,2662,0.0007264471819317893,,C
2,male,0.6242014280345735,1,0,SC/AH 3085,0.0012183600466937536,,S
2,male,0.2985093323312038,2,0,C.A. 31029,0.0005826514130586424,,S
3,female,0.41124890392083174,1,2,C.A. 2315,0.0008027044016246424,,S
3,female,0.37218010356136805,1,2,W./C. 6607,0.0007264471819317893,,S
1,male,0.3736690467242891,1,0,13236,0.0007293534054359757,C78,C
3,male,0.22961292747087558,0,0,2682,0.0004481745867127534,,C
3,female,0.37218010356136805,0,0,342712,0.0007264471819317893,,S
3,female,0.26092947513466114,0,0,315087,0.0005093004168699757,,S
3,male,0.311035951396718,0,0,345768,0.0006071017451215313,,S
3,male,0.37218010356136805,0,0,1601,0.0007264471819317893,,S
3,male,0.4864086183139171,0,1,349256,0.0009494063940019758,,C
1,male,0.37218010356136805,0,0,113778,0.0007264471819317893,D34,S
3,male,0.5114618564449455,0,0,SOTON/O.Q. 3101263,0.0009983070581277534,,S
2,female,0.3736690467242891,0,0,237249,0.0007293534054359757,,S
1,female,0.5615683327070023,1,0,11753,0.0010961083863793091,D19,S
3,male,0.311035951396718,0,0,STON/O 2. 3101291,0.0006071017451215313,,S
1,male,0.5615683327070023,0,0,PC 17594,0.0010961083863793091,A9,C
3,male,0.37218010356136805,0,0,370374,0.0007264471819317893,,Q
1,female,0.7494676186897157,0,0,11813,0.0014628633673226426,D15,C
3,female,0.4488287611173744,0,2,C.A. 37671,0.0008760553978133091,,S
1,male,0.2985093323312038,1,0,13695,0.0005826514130586424,C31,S
2,male,0.33608918952774647,0,0,SC/PARIS 2168,0.000656002409247309,,C
2,female,0.24840285606914692,2,1,29105,0.00048485008480708675,,S
1,female,0.3486158085932607,3,2,19950,0.000680452741310198,C23 C25 C27,S
2,male,0.37218010356136805,0,0,SC/A.3 2861,0.0007264471819317893,,C
3,male,0.12313666541400477,4,1,382652,0.00024034676417819786,,Q
3,male,0.4363021420518602,0,0,349230,0.0008516050657504202,,S
3,male,0.311035951396718,0,0,348122,0.0006071017451215313,F G63,S
3,male,0.37218010356136805,1,0,386525,0.0007264471819317893,,S
1,female,0.4488287611173744,0,0,PC 17608,0.0008760553978133091,B61,C
3,male,0.21082299887260428,0,0,349232,0.00041149908861842007,,S
2,male,0.3987222848553175,0,0,237216,0.0007782540695617535,,S
3,male,0.22334961793811847,0,0,347090,0.00043594942068130894,,S
3,female,0.27345609420017536,0,0,334914,0.0005337507489328646,,Q
1,male,0.16071652261054742,2,2,PC 17608,0.0003136977603668645,B57 B59 B63 B66,C
2,female,0.37218010356136805,0,0,F.C.C. 13534,0.0007264471819317893,,S
3,female,0.22334961793811847,0,0,330963,0.00043594942068130894,,Q
1,male,0.5866215708380308,0,0,113796,0.0011450090505050869,,S
1,male,0.3861956657898033,0,0,2543,0.0007538037374988645,C53,C
1,female,0.7494676186897157,1,4,19950,0.0014628633673226426,C23 C25 C27,S
3,female,0.2985093323312038,0,0,382653,0.0005826514130586424,,Q
3,male,0.26092947513466114,0,0,349211,0.0005093004168699757,,S
3,female,0.36114242765877486,0,0,3101297,0.0007049030733730868,,S
1,male,0.3548791181260178,0,0,PC 17562,0.0006926779073416424,D43,C
1,female,0.4363021420518602,0,0,113503,0.0008516050657504202,C130,C
1,male,0.40498559438807463,0,0,113503,0.0007904792355931979,C132,C
3,male,0.37218010356136805,0,0,359306,0.0007264471819317893,,S
1,female,0.6868345233621446,2,0,11770,0.001340611707008198,C101,S
2,male,0.3736690467242891,0,0,248744,0.0007293534054359757,,S
3,female,0.2985093323312038,0,0,368702,0.0005826514130586424,,Q
3,male,0.0730301891519479,1,1,2678,0.00014254543592664228,,C
1,male,0.8371539521483151,1,0,PC 17483,0.0016340156917628648,C55 C57,S
1,male,0.6116748089690592,0,0,19924,0.0011939097146308646,,S
3,male,0.37218010356136805,0,0,349238,0.0007264471819317893,,S
2,male,0.37218010356136805,0,0,240261,0.0007264471819317893,,Q
3,male,0.37218010356136805,1,0,2660,0.0007264471819317893,,C
3,female,0.33608918952774647,0,0,330844,0.000656002409247309,,Q
3,female,0.22334961793811847,0,0,A/4 31416,0.00043594942068130894,,S
3,female,0.37218010356136805,0,0,364856,0.0007264471819317893,,Q
2,male,0.02292371288989102,1,1,29103,4.4744107675086685e-05,,S
3,female,0.27345609420017536,1,0,347072,0.0005337507489328646,,S
3,male,0.37218010356136805,0,0,345498,0.0007264471819317893,,S
1,female,0.33608918952774647,1,2,F.C. 12750,0.000656002409247309,B71,S
3,male,0.37218010356136805,0,0,376563,0.0007264471819317893,,S
1,male,0.311035951396718,0,0,13905,0.0006071017451215313,,C
3,male,0.311035951396718,0,0,350033,0.0006071017451215313,,S
1,female,0.9498935237379431,1,0,19877,0.0018540686803288648,C46,S
3,male,0.36114242765877486,0,0,STON/O 2. 3101268,0.0007049030733730868,,S
3,female,0.24840285606914692,0,0,347471,0.00048485008480708675,,S
3,male,0.41124890392083174,0,0,A./5. 3338,0.0008027044016246424,,S
1,female,0.5365150945759739,1,0,11778,0.0010472077222535314,C116,C
2,male,0.33608918952774647,1,0,228414,0.000656002409247309,,S
3,male,0.37218010356136805,0,0,365235,0.0007264471819317893,,Q
3,male,0.32356257046223225,0,0,347070,0.0006315520771844202,,S
3,female,0.19829637980709008,1,1,2625,0.00038704875655553125,,C
3,male,0.3486158085932607,0,0,C 4001,0.000680452741310198,,S
3,male,0.26092947513466114,0,0,330920,0.0005093004168699757,,Q
3,male,0.37218010356136805,0,0,383162,0.0007264471819317893,,Q
3,male,0.37218010356136805,0,0,3410,0.0007264471819317893,,S
2,male,0.22961292747087558,0,0,248734,0.0004481745867127534,F,S
2,male,0.5114618564449455,0,0,237734,0.0009983070581277534,,C
3,female,0.37218010356136805,0,0,330968,0.0007264471819317893,,Q
1,female,0.4488287611173744,0,0,PC 17531,0.0008760553978133091,A29,C
3,female,0.22961292747087558,0,0,329944,0.0004481745867127534,,Q
1,female,0.7870474758862583,1,0,PC 17483,0.0015362143635113093,C55 C57,S
3,male,0.22334961793811847,1,0,2680,0.00043594942068130894,,C
3,male,0.37218010356136805,0,0,2681,0.0007264471819317893,,C
3,female,0.0103970938243768,1,1,PP 9549,2.0293775612197783e-05,G6,S
1,male,0.4488287611173744,0,0,13050,0.0008760553978133091,C6,C
2,female,0.36114242765877486,1,0,SC/AH 29037,0.0007049030733730868,,S
2,female,0.1481899035450332,0,0,C.A. 33595,0.00028924742830397564,,S
3,male,0.37218010356136805,1,0,367227,0.0007264471819317893,,Q
1,female,0.4363021420518602,1,0,13236,0.0008516050657504202,C28,C
3,male,0.3486158085932607,0,0,392095,0.000680452741310198,,S
3,male,0.37218010356136805,0,0,368783,0.0007264471819317893,,Q
3,female,0.21082299887260428,0,1,371362,0.00041149908861842007,,S
3,male,0.27345609420017536,0,0,350045,0.0005337507489328646,,S
3,female,0.37218010356136805,2,0,367226,0.0007264471819317893,,Q
2,male,0.5239884755104597,0,0,211535,0.0010227573901906424,,S
3,male,0.2985093323312038,0,0,342441,0.0005826514130586424,,S
3,male,0.3987222848553175,0,0,STON/OQ. 369943,0.0007782540695617535,,S
1,male,0.6617812852311161,0,0,113780,0.0012917110428824203,C51,C
3,female,0.37218010356136805,0,4,4133,0.0007264471819317893,,S
3,male,0.37218010356136805,1,0,2621,0.0007264471819317893,,C
3,male,0.5365150945759739,0,0,349226,0.0010472077222535314,,S
3,male,0.2985093323312038,0,0,350409,0.0005826514130586424,,S
3,male,0.32982587999498936,0,0,2656,0.0006437772432158647,,C
2,male,0.32356257046223225,0,0,248659,0.0006315520771844202,,S
3,female,0.2859827132656896,0,0,SOTON/OQ 392083,0.0005582010809957534,,S
3,male,0.4989352373794313,1,6,CA 2144,0.0009738567260648647,,S
3,female,0.12313666541400477,5,2,CA 2144,0.00024034676417819786,,S
1,female,0.41124890392083174,0,0,113781,0.0008027044016246424,,S
1,male,0.7619942377552299,1,3,PC 17608,0.0014873136993855316,B57 B59 B63 B66,C
2,male,0.3486158085932607,0,0,244358,0.000680452741310198,,S
1,male,0.5239884755104597,0,0,17475,0.0010227573901906424,,S
3,male,0.3861956657898033,3,0,345763,0.0007538037374988645,,S
1,male,0.37218010356136805,0,0,17463,0.0007264471819317893,E46,S
3,male,0.27345609420017536,0,0,SC/A4 23568,0.0005337507489328646,,S
1,male,0.37218010356136805,0,0,113791,0.0007264471819317893,,S
2,male,0.3736690467242891,1,1,250651,0.0007293534054359757,,S
1,female,0.2859827132656896,0,1,11767,0.0005582010809957534,C54,C
3,male,0.37218010356136805,0,0,349255,0.0007264471819317893,,C
3,male,0.7557309282224728,0,0,3701,0.001475088533354087,,S
3,female,0.4488287611173744,0,2,350405,0.0008760553978133091,,S
3,male,0.16071652261054742,4,2,347077,0.0003136977603668645,,S
3,male,0.2985093323312038,0,0,S.O./P.P. 752,0.0005826514130586424,,S
1,female,0.36114242765877486,0,0,PC 17483,0.0007049030733730868,C97,S
3,female,0.2859827132656896,0,0,347469,0.0005582010809957534,,S
1,male,0.5239884755104597,0,0,110489,0.0010227573901906424,D22,S
3,female,0.32356257046223225,0,2,SOTON/O.Q. 3101315,0.0006315520771844202,,S
3,female,0.37218010356136805,0,0,335432,0.0007264471819317893,,Q
3,male,0.08555680821746212,1,1,2650,0.00016699576798953118,,C
2,female,0.32356257046223225,0,0,220844,0.0006315520771844202,,S
3,male,0.37218010356136805,0,0,343271,0.0007264471819317893,,S
2,male,0.5114618564449455,0,0,237393,0.0009983070581277534,,S
3,female,0.32356257046223225,1,1,315153,0.0006315520771844202,,S
1,male,0.599148189903545,0,0,PC 17591,0.0011694593825679759,B10,C
3,male,0.22334961793811847,2,2,W./C. 6608,0.00043594942068130894,,S
1,female,0.37218010356136805,0,0,17770,0.0007264471819317893,,C
3,female,0.27345609420017536,0,0,7548,0.0005337507489328646,,S
3,male,0.37218010356136805,0,0,S.O./P.P. 251,0.0007264471819317893,,S
3,male,0.33608918952774647,0,0,2670,0.000656002409247309,,C
3,male,0.2859827132656896,1,0,347072,0.0005582010809957534,,S
3,male,0.37218010356136805,0,0,2673,0.0007264471819317893,,C
3,male,0.4989352373794313,1,5,347077,0.0009738567260648647,,S
2,female,0.18576976074157586,0,2,29750,0.0003625984244926423,,S
2,female,0.24840285606914692,0,0,C.A. 33112,0.00048485008480708675,,S
1,male,0.6743079042966303,1,0,11778,0.0013161613749453093,C116,C
2,female,0.4488287611173744,0,3,230136,0.0008760553978133091,F4,S
1,female,0.7995740949517726,0,2,PC 17756,0.0015606646955741983,E45,C
2,male,0.3736690467242891,0,0,233478,0.0007293534054359757,,S
1,male,0.46135538018288863,1,1,PC 17756,0.000900505729876198,E52,C
1,female,0.22334961793811847,1,0,113773,0.00043594942068130894,D30,S
3,male,0.37218010356136805,0,0,7935,0.0007264471819317893,,Q
1,female,0.33608918952774647,1,1,PC 17558,0.000656002409247309,B58 B60,C
2,male,0.4989352373794313,0,0,239059,0.0009738567260648647,,S
2,female,0.26092947513466114,0,1,S.O./P.P. 2,0.0005093004168699757,,S
3,male,0.21082299887260428,2,0,A/4 48873,0.00041149908861842007,,S
3,female,0.37218010356136805,8,2,CA. 2343,0.0007264471819317893,,S
2,male,0.4989352373794313,0,0,28221,0.0009738567260648647,,S
2,male,0.42377552298634596,1,0,226875,0.0008271547336875313,,S
1,male,0.37218010356136805,0,0,111163,0.0007264471819317893,,S
3,male,0.14192659401227609,1,1,A/5. 851,0.0002770222622725312,,S
2,male,0.7619942377552299,0,0,235509,0.0014873136993855316,,Q
2,male,0.09808342728297632,0,2,28220,0.00019144610005242005,,S
3,male,0.41124890392083174,0,0,347465,0.0008027044016246424,,S
1,male,0.0730301891519479,0,2,16966,0.00014254543592664228,E34,C
3,female,0.22334961793811847,0,0,347066,0.00043594942068130894,,S
2,male,0.2859827132656896,0,0,C.A. 31030,0.0005582010809957534,,S
3,female,0.37218010356136805,0,0,65305,0.0007264471819317893,,S
3,female,0.37218010356136805,0,0,36568,0.0007264471819317893,,Q
3,male,0.002004259050482275,0,2,347080,3.912053130062223e-06,,S
1,male,0.5866215708380308,1,0,PC 17757,0.0011450090505050869,C62 C64,C
2,female,0.09808342728297632,1,1,26360,0.00019144610005242005,,S
2,male,0.311035951396718,0,0,C.A. 34050,0.0006071017451215313,,S
1,male,0.37218010356136805,0,0,F.C. 12998,0.0007264471819317893,,C
3,female,0.4363021420518602,0,0,9232,0.0008516050657504202,,Q
2,male,0.2985093323312038,0,0,28034,0.0005826514130586424,,S
1,female,0.41124890392083174,0,0,PC 17613,0.0008027044016246424,A11,C
3,male,0.311035951396718,0,0,349250,0.0006071017451215313,,S
3,male,0.3987222848553175,0,0,C 4001,0.0007782540695617535,,S
3,male,0.37218010356136805,0,0,SOTON/O.Q. 3101308,0.0007264471819317893,,S
2,male,0.21082299887260428,0,0,S.O.C. 14879,0.00041149908861842007,,S
2,female,0.7494676186897157,1,0,24065,0.0014628633673226426,,S
3,female,0.47388199924840285,4,2,347091,0.0009249560619390869,,S
1,male,0.5239884755104597,0,0,113038,0.0010227573901906424,B11,S
3,female,0.37218010356136805,0,0,330924,0.0007264471819317893,,Q
1,male,0.711887761493173,1,1,36928,0.0013895123711339758,,S
1,female,0.6242014280345735,1,1,113503,0.0012183600466937536,C80,C
3,male,0.37218010356136805,0,0,32302,0.0007264471819317893,,S
2,female,0.3736690467242891,1,0,SC/PARIS 2148,0.0007293534054359757,,C
3,male,0.26092947513466114,0,0,342684,0.0005093004168699757,,S
2,female,0.27345609420017536,0,0,W./C. 14266,0.0005337507489328646,F33,S
3,male,0.26092947513466114,0,0,350053,0.0005093004168699757,,S
1,female,0.6617812852311161,0,0,PC 17606,0.0012917110428824203,,C
3,female,0.37218010356136805,0,2,2661,0.0007264471819317893,,C
3,male,0.2859827132656896,0,0,350054,0.0005582010809957534,,S
3,female,0.37218010356136805,0,0,370368,0.0007264471819317893,,Q
3,male,0.5051985469121884,0,0,C.A. 6212,0.0009860818920963091,,S
2,male,0.4488287611173744,0,0,242963,0.0008760553978133091,,S
2,male,0.17324314167606164,0,0,220845,0.00033814809242975344,,S
1,female,0.26092947513466114,0,0,113795,0.0005093004168699757,,S
3,male,0.26092947513466114,1,0,3101266,0.0005093004168699757,,S
3,male,0.37218010356136805,0,0,330971,0.0007264471819317893,,Q
1,male,0.4864086183139171,1,0,PC 17599,0.0009494063940019758,C85,C
3,male,0.24840285606914692,0,0,350416,0.00048485008480708675,,S
1,male,0.7995740949517726,1,0,110813,0.0015606646955741983,D37,C
3,male,0.24840285606914692,0,0,2679,0.00048485008480708675,,C
2,female,0.22334961793811847,1,1,250650,0.00043594942068130894,,S
1,female,0.599148189903545,1,0,PC 17761,0.0011694593825679759,C86,C
1,female,0.6868345233621446,0,0,112377,0.001340611707008198,,C
2,female,0.5615683327070023,0,2,237789,0.0010961083863793091,,S
1,male,0.5615683327070023,1,1,16966,0.0010961083863793091,E34,C
3,male,0.37218010356136805,0,0,3470,0.0007264471819317893,,S
3,male,0.37218010356136805,1,2,W./C. 6607,0.0007264471819317893,,S
1,male,0.5114618564449455,1,0,17464,0.0009983070581277534,D21,S
2,female,0.27345609420017536,0,0,F.C.C. 13534,0.0005337507489328646,,S
2,male,0.5239884755104597,1,1,28220,0.0010227573901906424,,S
2,female,0.36114242765877486,1,0,26707,0.0007049030733730868,,S
3,female,0.37218010356136805,1,0,2660,0.0007264471819317893,,C
2,female,0.009394964299135663,1,2,C.A. 34651,1.833774904716667e-05,,S
3,male,0.24840285606914692,0,0,SOTON/O2 3101284,0.00048485008480708675,,S
1,male,0.33608918952774647,1,0,13508,0.000656002409247309,C89,C
3,male,0.2985093323312038,0,0,7266,0.0005826514130586424,,S
3,male,0.40498559438807463,0,0,345775,0.0007904792355931979,,S
3,male,0.37218010356136805,0,0,C.A. 42795,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,AQ/4 3130,0.0007264471819317893,,Q
3,male,0.3486158085932607,0,0,363611,0.000680452741310198,,S
2,female,0.2358762370036327,0,0,28404,0.0004603997527441978,,S
3,male,0.26092947513466114,0,0,345501,0.0005093004168699757,,S
3,male,0.4550920706501315,1,0,345572,0.0008882805638447535,,S
3,male,0.26092947513466114,0,0,350410,0.0005093004168699757,,S
2,female,0.36114242765877486,0,2,29103,0.0007049030733730868,,S
3,female,0.0103970938243768,1,1,350405,2.0293775612197783e-05,,S
2,male,0.3736690467242891,0,0,C.A. 34644,0.0007293534054359757,,C
3,male,0.37218010356136805,0,0,349235,0.0007264471819317893,,S
1,male,0.37218010356136805,0,0,112051,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,C.A. 49867,0.0007264471819317893,,S
3,female,0.37218010356136805,0,0,A. 2. 39186,0.0007264471819317893,,S
3,male,0.21082299887260428,0,0,315095,0.00041149908861842007,,S
1,male,0.5740949517725166,0,0,13050,0.0011205587184421981,C6,C
3,male,0.37218010356136805,0,0,368573,0.0007264471819317893,,Q
1,female,0.32356257046223225,1,0,13508,0.0006315520771844202,C89,C
3,female,0.37218010356136805,1,0,370371,0.0007264471819317893,,Q
3,male,0.37218010356136805,0,0,2676,0.0007264471819317893,,C
2,female,0.24840285606914692,1,0,236853,0.00048485008480708675,,S
2,male,0.3486158085932607,0,0,SC 14888,0.000680452741310198,,S
2,male,0.4989352373794313,1,0,2926,0.0009738567260648647,,S
2,male,0.3736690467242891,1,0,CA 31352,0.0007293534054359757,,S
2,male,0.27345609420017536,0,0,W./C. 14260,0.0005337507489328646,,S
3,female,0.2859827132656896,0,0,315085,0.0005582010809957534,,S
3,male,0.007265439057998246,1,1,SOTON/O.Q. 3101315,1.4181192596475559e-05,,S
3,female,0.37218010356136805,0,0,364859,0.0007264471819317893,,Q
3,female,0.11061004634849055,1,1,2650,0.00021589643211530896,,C
3,female,0.02292371288989102,1,1,370129,4.4744107675086685e-05,,S
3,male,0.4488287611173744,0,0,A/5 21175,0.0008760553978133091,,S
3,male,0.37218010356136805,0,0,SOTON/O.Q. 3101314,0.0007264471819317893,,S
1,male,0.2985093323312038,1,0,21228,0.0005826514130586424,B45,S
3,male,0.37218010356136805,0,0,2655,0.0007264471819317893,F E46,C
3,male,0.37218010356136805,0,0,A/5 1478,0.0007264471819317893,,S
1,male,0.37218010356136805,0,0,PC 17607,0.0007264471819317893,,S
3,female,0.3736690467242891,0,0,382650,0.0007293534054359757,,Q
3,male,0.37218010356136805,0,0,2652,0.0007264471819317893,,C
1,male,0.6617812852311161,1,1,33638,0.0012917110428824203,A34,S
3,male,0.4488287611173744,0,0,345771,0.0008760553978133091,,S
3,male,0.32356257046223225,0,0,349202,0.0006315520771844202,,S
2,female,0.0103970938243768,1,2,SC/Paris 2123,2.0293775612197783e-05,,C
3,male,0.37218010356136805,2,0,2662,0.0007264471819317893,,C
1,male,0.3736690467242891,0,0,113801,0.0007293534054359757,,S
3,male,0.36114242765877486,0,0,347467,0.0007049030733730868,,S
3,male,0.3987222848553175,0,0,347079,0.0007782540695617535,,S
2,male,0.37218010356136805,0,0,237735,0.0007264471819317893,D,C
2,male,0.5365150945759739,0,1,S.O./P.P. 2,0.0010472077222535314,,S
